Поток Энергий,Древний Ветер,Дыхание Истока,Магическая производительность,Расхождения в стабильности магии,Гармония Бессмертия
9143.019,1.035,0.953,12.446129032258066,-0.04600000000000004,0.999
9325.653,0.0,0.953,10.392727272727273,-0.04600000000000004,0.999
9793.07,0.0,0.953,7.812080989876265,-0.04600000000000004,0.999
6760.8,0.0,0.953,16.418297872340425,-0.04700000000000004,1.0
6867.962,1.019,0.953,18.372857142857143,-0.04700000000000004,1.0
7169.607,0.0,0.953,19.21145228215768,-0.04700000000000004,1.0
7836.285,0.0,0.953,18.31833827893175,-0.04700000000000004,1.0
8514.709,0.0,0.953,15.65233265720081,-0.04700000000000004,1.0
8850.88,0.0,0.953,13.800178837555885,-0.04700000000000004,1.0
9143.522,1.035,0.953,12.460484429065744,-0.04700000000000004,1.0
9326.051,0.0,0.953,10.410252951096123,-0.04700000000000004,1.0
9793.792,0.0,0.953,7.820878378378378,-0.04700000000000004,1.0
6647.288,1.019,0.954,8.387608695652174,-0.02100000000000002,0.975
6810.725,0.0,0.954,10.680415224913496,-0.02100000000000002,0.975
7102.569,0.0,0.954,17.94558139534884,-0.02100000000000002,0.975
7783.336,0.0,0.954,17.292100840336136,-0.02100000000000002,0.975
8490.87,0.0,0.954,14.839615384615383,-0.02100000000000002,0.975
8823.97,0.0,0.954,13.116033994334277,-0.02100000000000002,0.975
9130.403,0.0,0.954,11.924105960264901,-0.02100000000000002,0.975
9316.082,1.041,0.954,10.013430656934306,-0.02100000000000002,0.975
9773.746,0.0,0.954,7.6067250821467685,-0.02100000000000002,0.975
6653.555,0.0,0.954,11.265109489051094,-0.02200000000000002,0.976
6813.786,0.0,0.954,10.680415224913496,-0.02200000000000002,0.976
7105.148,0.0,0.954,18.015408560311286,-0.02200000000000002,0.976
7785.342,0.0,0.954,17.340674157303372,-0.02200000000000002,0.976
8491.78,0.0,0.954,14.868208092485547,-0.02200000000000002,0.976
8825.001,1.03,0.954,13.153295454545454,-0.02200000000000002,0.976
9130.904,1.035,0.954,11.950486725663717,-0.02200000000000002,0.976
9316.458,0.0,0.954,10.02969943135662,-0.02200000000000002,0.976
9774.551,1.049,0.954,7.615065789473684,-0.02200000000000002,0.976
6670.308,1.019,0.954,18.372857142857143,-0.02300000000000002,0.977
6813.687,1.019,0.954,10.830315789473685,-0.02300000000000002,0.977
7107.726,1.02,0.954,18.08578125,-0.02300000000000002,0.977
7787.344,0.0,0.954,17.389521126760563,-0.02300000000000002,0.977
8492.692,0.0,0.954,14.896911196911196,-0.02300000000000002,0.977
8826.039,1.03,0.954,13.172005689900427,-0.02300000000000002,0.977
9131.405,0.0,0.954,11.976984478935698,-0.02300000000000002,0.977
9316.832,0.0,0.954,10.046021155410903,-0.02300000000000002,0.977
9775.359,0.0,0.954,7.623424807903403,-0.02300000000000002,0.977
6687.946,1.019,0.954,18.59421686746988,-0.02400000000000002,0.978
6815.042,0.0,0.954,10.984483985765124,-0.02400000000000002,0.978
7110.305,0.0,0.954,18.08578125,-0.02400000000000002,0.978
7789.346,1.022,0.954,17.438644067796613,-0.02400000000000002,0.978
8493.607,0.0,0.954,14.925725338491295,-0.02400000000000002,0.978
8827.08,1.03,0.954,13.19076923076923,-0.02400000000000002,0.978
9131.905,0.0,0.954,11.990277469478357,-0.02400000000000002,0.978
9317.203,0.0,0.954,10.06239608801956,-0.02400000000000002,0.978
9776.167,0.0,0.954,7.631802197802197,-0.02400000000000002,0.978
6699.341,0.0,0.954,16.418297872340425,-0.025000000000000022,0.979
6817.123,0.0,0.954,11.063225806451612,-0.025000000000000022,0.979
7112.886,1.02,0.954,18.15670588235294,-0.025000000000000022,0.979
7791.353,0.0,0.954,17.438644067796613,-0.025000000000000022,0.979
8494.519,0.0,0.954,14.954651162790697,-0.025000000000000022,0.979
8828.111,0.0,0.954,13.228457142857142,-0.025000000000000022,0.979
9132.405,0.0,0.954,12.016952169076752,-0.025000000000000022,0.979
9317.571,0.0,0.954,10.078824489795918,-0.025000000000000022,0.979
9776.955,1.049,0.954,7.644402861860209,-0.025000000000000022,0.979
6706.678,0.0,0.954,15.4332,-0.026000000000000023,0.98
6817.722,0.0,0.954,11.306373626373626,-0.026000000000000023,0.98
7115.471,0.0,0.954,18.228188976377954,-0.026000000000000023,0.98
7793.366,1.022,0.954,17.488045325779037,-0.026000000000000023,0.98
8495.436,0.0,0.954,14.983689320388349,-0.026000000000000023,0.98
8829.145,1.03,0.954,13.247381974248928,-0.026000000000000023,0.98
9132.904,1.035,0.954,12.043745819397994,-0.026000000000000023,0.98
9317.938,1.041,0.954,10.095306623058054,-0.026000000000000023,0.98
9777.738,0.0,0.954,7.652826446280992,-0.026000000000000023,0.98
6718.65,0.0,0.954,13.19076923076923,-0.027000000000000024,0.981
6817.84,0.0,0.954,11.826206896551724,-0.027000000000000024,0.981
7118.047,0.0,0.954,18.228188976377954,-0.027000000000000024,0.981
7795.382,0.0,0.954,17.537727272727274,-0.027000000000000024,0.981
8496.344,0.0,0.954,15.042105263157893,-0.027000000000000024,0.981
8830.185,1.03,0.954,13.285394548063127,-0.027000000000000024,0.981
9133.408,0.0,0.954,12.057187500000001,-0.027000000000000024,0.981
9318.303,0.0,0.954,10.111842751842751,-0.027000000000000024,0.981
9778.521,0.0,0.954,7.66126861555433,-0.027000000000000024,0.981
6729.779,0.0,0.954,10.868450704225353,-0.028000000000000025,0.982
6821.173,1.019,0.954,11.647698113207547,-0.028000000000000025,0.982
7120.632,0.0,0.954,18.3002371541502,-0.028000000000000025,0.982
7797.387,0.0,0.954,17.587692307692308,-0.028000000000000025,0.982
8497.259,0.0,0.954,15.071484374999999,-0.028000000000000025,0.982
8831.218,0.0,0.954,13.30448275862069,-0.028000000000000025,0.982
9133.918,0.0,0.954,12.084161073825504,-0.028000000000000025,0.982
9318.666,0.0,0.954,10.120131147540985,-0.028000000000000025,0.982
9779.308,1.049,0.954,7.669729431253451,-0.028000000000000025,0.982
6736.448,0.0,0.954,9.410487804878048,-0.029000000000000026,0.983
6822.632,0.0,0.954,11.917528957528956,-0.029000000000000026,0.983
7123.215,0.0,0.954,18.372857142857146,-0.029000000000000026,0.983
7799.406,0.0,0.954,17.637942857142857,-0.029000000000000026,0.983
8498.169,1.026,0.954,15.100978473581213,-0.029000000000000026,0.983
8832.253,0.0,0.954,13.342824207492795,-0.029000000000000026,0.983
9134.427,0.0,0.954,12.097693169092945,-0.029000000000000026,0.983
9319.026,1.041,0.954,10.136748768472907,-0.029000000000000026,0.983
9780.085,1.049,0.954,7.678208955223881,-0.029000000000000026,0.983
6740.122,0.0,0.954,7.996476683937824,-0.030000000000000027,0.984
6824.043,0.0,0.954,12.396144578313253,-0.030000000000000027,0.984
7125.798,0.0,0.954,18.372857142857146,-0.030000000000000027,0.984
7801.421,0.0,0.954,17.68848137535817,-0.030000000000000027,0.984
8499.087,1.026,0.954,15.130588235294116,-0.030000000000000027,0.984
8833.286,0.0,0.954,13.362077922077923,-0.030000000000000027,0.984
9134.936,0.0,0.954,12.124848484848485,-0.030000000000000027,0.984
9319.386,0.0,0.954,10.153421052631579,-0.030000000000000027,0.984
9780.861,0.0,0.954,7.6867072495849476,-0.030000000000000027,0.984
6741.51,0.0,0.954,7.2798113207547175,-0.031000000000000028,0.985
6826.606,0.0,0.954,12.496518218623482,-0.031000000000000028,0.985
7128.386,1.02,0.954,18.446055776892432,-0.031000000000000028,0.985
7803.431,0.0,0.954,17.68848137535817,-0.031000000000000028,0.985
8499.994,0.0,0.954,15.160314341846757,-0.031000000000000028,0.985
8834.323,0.0,0.954,13.381387283236995,-0.031000000000000028,0.985
9135.443,0.0,0.954,12.152125984251969,-0.031000000000000028,0.985
9319.745,0.0,0.954,10.170148270181219,-0.031000000000000028,0.985
9781.627,0.0,0.954,7.695224376731302,-0.031000000000000028,0.985
6739.789,0.0,0.954,6.351111111111112,-0.03200000000000003,0.986
6828.496,0.0,0.954,12.807634854771784,-0.03200000000000003,0.986
7130.972,0.0,0.954,18.519840000000002,-0.03200000000000003,0.986
7805.459,0.0,0.954,17.739310344827587,-0.03200000000000003,0.986
8500.91,0.0,0.954,15.19015748031496,-0.03200000000000003,0.986
8835.355,1.03,0.954,13.420173913043477,-0.03200000000000003,0.986
9135.95,0.0,0.954,12.165810810810811,-0.03200000000000003,0.986
9320.103,0.0,0.954,10.186930693069307,-0.03200000000000003,0.986
9782.388,0.0,0.954,7.703760399334443,-0.03200000000000003,0.986
6733.66,0.0,0.954,5.492241992882562,-0.03300000000000003,0.987
6830.621,1.019,0.954,13.19076923076923,-0.03300000000000003,0.987
7133.561,0.0,0.954,18.519840000000002,-0.03300000000000003,0.987
7807.483,0.0,0.954,17.79043227665706,-0.03300000000000003,0.987
8501.821,1.026,0.954,15.220118343195265,-0.03300000000000003,0.987
8836.39,0.0,0.954,13.439651669085631,-0.03300000000000003,0.987
9136.457,1.035,0.954,12.193273137697517,-0.03300000000000003,0.987
9320.461,0.0,0.954,10.203768595041323,-0.03300000000000003,0.987
9783.15,0.0,0.954,7.712315380344253,-0.03300000000000003,0.987
6725.662,0.0,0.954,4.8994285714285715,-0.03400000000000003,0.988
6832.976,0.0,0.954,13.362077922077921,-0.03400000000000003,0.988
7136.145,0.0,0.954,18.594216867469882,-0.03400000000000003,0.988
7809.509,0.0,0.954,17.84184971098266,-0.03400000000000003,0.988
8502.74,0.0,0.954,15.250197628458498,-0.03400000000000003,0.988
8837.417,1.03,0.954,13.478777292576417,-0.03400000000000003,0.988
9136.964,1.035,0.954,12.207050847457628,-0.03400000000000003,0.988
9320.818,1.041,0.954,10.22066225165563,-0.03400000000000003,0.988
9783.904,0.0,0.954,7.72088938299055,-0.03400000000000003,0.988
6713.315,1.019,0.954,4.634594594594595,-0.03500000000000003,0.989
6835.296,1.019,0.954,13.841434977578475,-0.03500000000000003,0.989
7138.734,0.0,0.954,18.6691935483871,-0.03500000000000003,0.989
7811.528,1.022,0.954,17.893565217391306,-0.03500000000000003,0.989
8503.652,1.026,0.954,15.280396039603959,-0.03500000000000003,0.989
8838.447,0.0,0.954,13.498425655976675,-0.03500000000000003,0.989
9137.471,0.0,0.954,12.234699886749718,-0.03500000000000003,0.989
9321.175,1.041,0.954,10.237611940298509,-0.03500000000000003,0.989
9784.646,0.0,0.954,7.7294824707846415,-0.03500000000000003,0.989
6703.415,0.0,0.954,4.763333333333334,-0.03600000000000003,0.99
6838.053,1.019,0.954,13.537894736842105,-0.03600000000000003,0.99
7141.322,0.0,0.954,18.6691935483871,-0.03600000000000003,0.99
7813.552,0.0,0.954,17.94558139534884,-0.03600000000000003,0.99
8504.569,0.0,0.954,15.341153081510933,-0.03600000000000003,0.99
8839.484,0.0,0.954,13.537894736842103,-0.03600000000000003,0.99
9137.977,1.035,0.954,12.262474460839956,-0.03600000000000003,0.99
9321.531,0.0,0.954,10.254617940199337,-0.03600000000000003,0.99
9785.402,0.0,0.954,7.738094707520892,-0.03600000000000003,0.99
6692.471,0.0,0.954,5.511857142857142,-0.03700000000000003,0.991
6840.263,1.019,0.954,14.290000000000001,-0.03700000000000003,0.991
7143.912,0.0,0.954,18.744777327935225,-0.03700000000000003,0.991
7815.589,0.0,0.954,17.94558139534884,-0.03700000000000003,0.991
8505.481,0.0,0.954,15.371713147410357,-0.03700000000000003,0.991
8840.516,0.0,0.954,13.55771595900439,-0.03700000000000003,0.991
9138.482,0.0,0.954,12.276409090909091,-0.03700000000000003,0.991
9321.897,0.0,0.954,10.263142144638403,-0.03700000000000003,0.991
9786.134,0.0,0.954,7.746726157278305,-0.03700000000000003,0.991
6689.272,0.0,0.954,9.526666666666667,-0.038000000000000034,0.992
6842.864,0.0,0.954,14.491267605633803,-0.038000000000000034,0.992
7146.504,0.0,0.954,18.8209756097561,-0.038000000000000034,0.992
7817.614,0.0,0.954,17.99790087463557,-0.038000000000000034,0.992
8506.398,0.0,0.954,15.402395209580838,-0.038000000000000034,0.992
8841.547,0.0,0.954,13.577595307917887,-0.038000000000000034,0.992
9138.988,0.0,0.954,12.304373576309796,-0.038000000000000034,0.992
9322.285,0.0,0.954,10.280233139050791,-0.038000000000000034,0.992
9786.885,0.0,0.954,7.755376884422111,-0.038000000000000034,0.992
6693.492,1.019,0.954,10.945531914893618,-0.039000000000000035,0.993
6845.597,0.0,0.954,15.35641791044776,-0.039000000000000035,0.993
7149.093,1.02,0.954,18.8209756097561,-0.039000000000000035,0.993
7819.646,0.0,0.954,18.050526315789472,-0.039000000000000035,0.993
8507.309,0.0,0.954,15.4332,-0.039000000000000035,0.993
8842.581,0.0,0.954,13.617529411764703,-0.039000000000000035,0.993
9139.494,0.0,0.954,12.318403648802738,-0.039000000000000035,0.993
9322.683,0.0,0.954,10.297381150959133,-0.039000000000000035,0.993
9787.615,0.0,0.954,7.768389261744966,-0.039000000000000035,0.993
6699.896,0.0,0.954,13.537894736842105,-0.040000000000000036,0.994
6848.294,0.0,0.954,15.748163265306122,-0.040000000000000036,0.994
7151.689,0.0,0.954,18.89779591836735,-0.040000000000000036,0.994
7821.672,0.0,0.954,18.103460410557183,-0.040000000000000036,0.994
8508.228,0.0,0.954,15.464128256513025,-0.040000000000000036,0.994
8843.605,0.0,0.954,13.637584683357877,-0.040000000000000036,0.994
9139.999,0.0,0.954,12.34656,-0.040000000000000036,0.994
9323.084,0.0,0.954,10.314586466165412,-0.040000000000000036,0.994
9788.341,0.0,0.954,7.777088465845464,-0.040000000000000036,0.994
6710.091,0.0,0.954,18.372857142857143,-0.041000000000000036,0.995
6851.016,0.0,0.954,15.992953367875648,-0.041000000000000036,0.995
7154.279,0.0,0.954,18.975245901639347,-0.041000000000000036,0.995
7823.72,0.0,0.954,18.15670588235294,-0.041000000000000036,0.995
8509.136,1.026,0.954,15.495180722891567,-0.041000000000000036,0.995
8844.635,0.0,0.954,13.677872968980795,-0.041000000000000036,0.995
9140.504,1.035,0.954,12.360686498855836,-0.041000000000000036,0.995
9323.485,0.0,0.954,10.331849372384937,-0.041000000000000036,0.995
9789.084,0.0,0.954,7.785807174887892,-0.041000000000000036,0.995
6721.41,1.019,0.954,21.736901408450706,-0.04200000000000004,0.996
6854.531,0.0,0.954,17.340674157303372,-0.04200000000000004,0.996
7156.87,0.0,0.954,18.975245901639347,-0.04200000000000004,0.996
7825.75,0.0,0.954,18.210265486725664,-0.04200000000000004,0.996
8510.056,0.0,0.954,15.52635814889336,-0.04200000000000004,0.996
8845.663,0.0,0.954,13.698106508875737,-0.04200000000000004,0.996
9141.008,0.0,0.954,12.389036697247708,-0.04200000000000004,0.996
9323.886,0.0,0.954,10.349170159262364,-0.04200000000000004,0.996
9789.806,0.0,0.954,7.794545454545454,-0.04200000000000004,0.996
6727.414,0.0,0.954,22.04742857142857,-0.04300000000000004,0.997
6857.091,0.0,0.954,17.438644067796613,-0.04300000000000004,0.997
7159.465,1.02,0.954,19.053333333333335,-0.04300000000000004,0.997
7827.791,0.0,0.954,18.210265486725664,-0.04300000000000004,0.997
8510.973,0.0,0.954,15.55766129032258,-0.04300000000000004,0.997
8846.688,0.0,0.954,13.718399999999997,-0.04300000000000004,0.997
9141.512,0.0,0.954,12.417517241379311,-0.04300000000000004,0.997
9324.287,0.0,0.954,10.366549118387908,-0.04300000000000004,0.997
9790.523,0.0,0.954,7.803303370786517,-0.04300000000000004,0.997
6748.7,0.0,0.954,17.537727272727274,-0.04400000000000004,0.998
6860.282,0.0,0.954,18.050526315789472,-0.04400000000000004,0.998
7162.057,0.0,0.954,19.132066115702482,-0.04400000000000004,0.998
7829.829,0.0,0.954,18.26414201183432,-0.04400000000000004,0.998
8511.893,0.0,0.954,15.589090909090908,-0.04400000000000004,0.998
8847.726,1.03,0.954,13.759167904903416,-0.04400000000000004,0.998
9142.016,0.0,0.954,12.43180667433832,-0.04400000000000004,0.998
9324.687,1.041,0.954,10.383986543313709,-0.04400000000000004,0.998
9791.237,0.0,0.954,7.812080989876265,-0.04400000000000004,0.998
6749.384,0.0,0.954,18.15670588235294,-0.04500000000000004,0.999
6863.79,0.0,0.954,18.820975609756097,-0.04500000000000004,0.999
7164.653,1.02,0.954,19.132066115702482,-0.04500000000000004,0.999
7831.876,0.0,0.954,18.31833827893175,-0.04500000000000004,0.999
8512.803,0.0,0.954,15.620647773279352,-0.04500000000000004,0.999
8848.748,0.0,0.954,13.779642857142855,-0.04500000000000004,0.999
9142.519,0.0,0.954,12.460484429065744,-0.04500000000000004,0.999
9325.086,0.0,0.954,10.401482729570345,-0.04500000000000004,0.999
9791.947,0.0,0.954,7.820878378378378,-0.04500000000000004,0.999
6761.326,0.0,0.954,15.589090909090908,-0.04600000000000004,1.0
6866.563,0.0,0.954,19.053333333333335,-0.04600000000000004,1.0
7167.251,0.0,0.954,19.21145228215768,-0.04600000000000004,1.0
7833.919,0.0,0.954,18.372857142857143,-0.04600000000000004,1.0
8513.716,1.026,0.954,15.65233265720081,-0.04600000000000004,1.0
8849.77,0.0,0.954,13.800178837555885,-0.04600000000000004,1.0
9143.022,1.035,0.954,12.474872979214782,-0.04600000000000004,1.0
9325.485,0.0,0.954,10.410252951096123,-0.04600000000000004,1.0
9792.674,0.0,0.954,7.829695603156708,-0.04600000000000004,1.0
6645.722,0.0,0.955,6.4305,-0.020000000000000018,0.975
6805.582,0.0,0.955,10.868450704225353,-0.020000000000000018,0.975
7100.269,0.0,0.955,18.015408560311286,-0.020000000000000018,0.975
7781.017,0.0,0.955,17.292100840336136,-0.020000000000000018,0.975
8489.895,0.0,0.955,14.839615384615383,-0.020000000000000018,0.975
8822.873,0.0,0.955,13.13463829787234,-0.020000000000000018,0.975
9129.898,0.0,0.955,11.9372817679558,-0.020000000000000018,0.975
9315.465,1.041,0.955,10.021558441558442,-0.020000000000000018,0.975
9772.56,0.0,0.955,7.615065789473684,-0.020000000000000018,0.975
6649.688,1.019,0.955,10.22066225165563,-0.02100000000000002,0.976
6807.178,0.0,0.955,10.945531914893618,-0.02100000000000002,0.976
7102.841,0.0,0.955,18.015408560311286,-0.02100000000000002,0.976
7783.02,0.0,0.955,17.340674157303372,-0.02100000000000002,0.976
8490.809,0.0,0.955,14.868208092485547,-0.02100000000000002,0.976
8823.912,1.03,0.955,13.153295454545454,-0.02100000000000002,0.976
9130.399,0.0,0.955,11.963720930232558,-0.02100000000000002,0.976
9315.841,0.0,0.955,10.037853658536585,-0.02100000000000002,0.976
9773.373,0.0,0.955,7.623424807903403,-0.02100000000000002,0.976
6661.676,0.0,0.955,15.748163265306122,-0.02200000000000002,0.977
6810.359,0.0,0.955,10.945531914893618,-0.02200000000000002,0.977
7105.417,0.0,0.955,18.08578125,-0.02200000000000002,0.977
7785.03,1.022,0.955,17.389521126760563,-0.02200000000000002,0.977
8491.718,0.0,0.955,14.925725338491295,-0.02200000000000002,0.977
8824.95,0.0,0.955,13.172005689900427,-0.02200000000000002,0.977
9130.899,0.0,0.955,11.976984478935698,-0.02200000000000002,0.977
9316.216,0.0,0.955,10.054201954397394,-0.02200000000000002,0.977
9774.182,0.0,0.955,7.631802197802197,-0.02200000000000002,0.977
6675.407,0.0,0.955,19.535696202531646,-0.02300000000000002,0.978
6810.768,1.019,0.955,11.224145454545454,-0.02300000000000002,0.978
7107.994,0.0,0.955,18.15670588235294,-0.02300000000000002,0.978
7787.026,0.0,0.955,17.438644067796613,-0.02300000000000002,0.978
8492.635,0.0,0.955,14.954651162790697,-0.02300000000000002,0.978
8825.981,1.03,0.955,13.209586305278174,-0.02300000000000002,0.978
9131.4,0.0,0.955,12.0036,-0.02300000000000002,0.978
9316.587,0.0,0.955,10.070603588907016,-0.02300000000000002,0.978
9774.98,1.049,0.955,7.640198019801979,-0.02300000000000002,0.978
6693.239,0.0,0.955,17.340674157303372,-0.02400000000000002,0.979
6812.952,0.0,0.955,11.265109489051094,-0.02400000000000002,0.979
7110.577,0.0,0.955,18.15670588235294,-0.02400000000000002,0.979
7789.034,0.0,0.955,17.488045325779037,-0.02400000000000002,0.979
8493.547,0.0,0.955,14.983689320388349,-0.02400000000000002,0.979
8827.021,0.0,0.955,13.228457142857142,-0.02400000000000002,0.979
9131.9,0.0,0.955,12.03033407572383,-0.02400000000000002,0.979
9316.957,0.0,0.955,10.078824489795918,-0.02400000000000002,0.979
9775.77,1.049,0.955,7.648612334801761,-0.02400000000000002,0.979
6704.743,0.0,0.955,15.4332,-0.025000000000000022,0.98
6814.366,0.0,0.955,11.47449814126394,-0.025000000000000022,0.98
7113.153,0.0,0.955,18.228188976377954,-0.025000000000000022,0.98
7791.042,1.022,0.955,17.537727272727274,-0.025000000000000022,0.98
8494.458,0.0,0.955,15.012840466926068,-0.025000000000000022,0.98
8828.049,0.0,0.955,13.266361031518624,-0.025000000000000022,0.98
9132.402,0.0,0.955,12.043745819397994,-0.025000000000000022,0.98
9317.324,0.0,0.955,10.095306623058054,-0.025000000000000022,0.98
9776.57,0.0,0.955,7.657045203969129,-0.025000000000000022,0.98
6717.096,0.0,0.955,12.969075630252101,-0.026000000000000023,0.981
6816.25,0.0,0.955,11.647698113207547,-0.026000000000000023,0.981
7115.737,0.0,0.955,18.3002371541502,-0.026000000000000023,0.981
7793.049,0.0,0.955,17.537727272727274,-0.026000000000000023,0.981
8495.367,0.0,0.955,15.042105263157893,-0.026000000000000023,0.981
8829.091,1.03,0.955,13.285394548063127,-0.026000000000000023,0.981
9132.912,0.0,0.955,12.070659217877095,-0.026000000000000023,0.981
9317.69,0.0,0.955,10.111842751842751,-0.026000000000000023,0.981
9777.353,0.0,0.955,7.6654966887417215,-0.026000000000000023,0.981
6727.044,0.0,0.955,11.103021582733811,-0.027000000000000024,0.982
6818.319,0.0,0.955,11.826206896551724,-0.027000000000000024,0.982
7118.314,0.0,0.955,18.3002371541502,-0.027000000000000024,0.982
7795.059,0.0,0.955,17.587692307692308,-0.027000000000000024,0.982
8496.281,0.0,0.955,15.071484374999999,-0.027000000000000024,0.982
8830.124,0.0,0.955,13.323625899280575,-0.027000000000000024,0.982
9133.422,1.035,0.955,12.084161073825504,-0.027000000000000024,0.982
9318.053,1.041,0.955,10.128433141919606,-0.027000000000000024,0.982
9778.139,1.049,0.955,7.673966850828729,-0.027000000000000024,0.982
6732.21,0.0,0.955,10.22066225165563,-0.028000000000000025,0.983
6820.206,0.0,0.955,12.010272373540856,-0.028000000000000025,0.983
7120.899,0.0,0.955,18.372857142857146,-0.028000000000000025,0.983
7797.08,0.0,0.955,17.637942857142857,-0.028000000000000025,0.983
8497.198,0.0,0.955,15.100978473581213,-0.028000000000000025,0.983
8831.157,0.0,0.955,13.342824207492795,-0.028000000000000025,0.983
9133.93,1.035,0.955,12.111255605381166,-0.028000000000000025,0.983
9318.414,1.041,0.955,10.145078060805258,-0.028000000000000025,0.983
9778.927,0.0,0.955,7.682455752212389,-0.028000000000000025,0.983
6737.554,0.0,0.955,8.768863636363637,-0.029000000000000026,0.984
6821.545,1.019,0.955,12.496518218623482,-0.029000000000000026,0.984
7123.48,0.0,0.955,18.446055776892432,-0.029000000000000026,0.984
7799.091,0.0,0.955,17.68848137535817,-0.029000000000000026,0.984
8498.107,0.0,0.955,15.130588235294116,-0.029000000000000026,0.984
8832.186,1.03,0.955,13.381387283236995,-0.029000000000000026,0.984
9134.438,0.0,0.955,12.13847191011236,-0.029000000000000026,0.984
9318.774,0.0,0.955,10.161777777777777,-0.029000000000000026,0.984
9779.696,0.0,0.955,7.695224376731302,-0.029000000000000026,0.984
6739.541,0.0,0.955,7.491844660194175,-0.030000000000000027,0.985
6823.503,0.0,0.955,12.914811715481171,-0.030000000000000027,0.985
7126.062,0.0,0.955,18.446055776892432,-0.030000000000000027,0.985
7801.106,0.0,0.955,17.739310344827587,-0.030000000000000027,0.985
8499.018,0.0,0.955,15.19015748031496,-0.030000000000000027,0.985
8833.217,1.03,0.955,13.400752532561505,-0.030000000000000027,0.985
9134.946,1.035,0.955,12.152125984251969,-0.030000000000000027,0.985
9319.133,1.041,0.955,10.178532563891178,-0.030000000000000027,0.985
9780.465,0.0,0.955,7.703760399334443,-0.030000000000000027,0.985
6738.75,0.0,0.955,6.56731914893617,-0.031000000000000028,0.986
6825.517,0.0,0.955,13.362077922077921,-0.031000000000000028,0.986
7128.648,0.0,0.955,18.519840000000002,-0.031000000000000028,0.986
7803.124,0.0,0.955,17.79043227665706,-0.031000000000000028,0.986
8499.93,0.0,0.955,15.220118343195265,-0.031000000000000028,0.986
8834.255,1.03,0.955,13.420173913043477,-0.031000000000000028,0.986
9135.453,0.0,0.955,12.179526493799324,-0.031000000000000028,0.986
9319.492,1.041,0.955,10.19534269199009,-0.031000000000000028,0.986
9781.239,0.0,0.955,7.712315380344253,-0.031000000000000028,0.986
6733.812,0.0,0.955,5.69490774907749,-0.03200000000000003,0.987
6827.776,1.019,0.955,13.841434977578475,-0.03200000000000003,0.987
7131.233,0.0,0.955,18.594216867469882,-0.03200000000000003,0.987
7805.14,0.0,0.955,17.79043227665706,-0.03200000000000003,0.987
8500.846,0.0,0.955,15.250197628458498,-0.03200000000000003,0.987
8835.287,0.0,0.955,13.459186046511627,-0.03200000000000003,0.987
9135.96,0.0,0.955,12.193273137697517,-0.03200000000000003,0.987
9319.85,0.0,0.955,10.212208436724564,-0.03200000000000003,0.987
9781.997,1.049,0.955,7.72088938299055,-0.03200000000000003,0.987
6729.188,0.0,0.955,5.213918918918919,-0.03300000000000003,0.988
6830.42,0.0,0.955,13.903783783783783,-0.03300000000000003,0.988
7133.817,0.0,0.955,18.594216867469882,-0.03300000000000003,0.988
7807.158,1.022,0.955,17.84184971098266,-0.03300000000000003,0.988
8501.756,1.026,0.955,15.280396039603959,-0.03300000000000003,0.988
8836.324,0.0,0.955,13.478777292576417,-0.03300000000000003,0.988
9136.466,0.0,0.955,12.220859728506788,-0.03300000000000003,0.988
9320.208,0.0,0.955,10.229130074565036,-0.03300000000000003,0.988
9782.759,0.0,0.955,7.7294824707846415,-0.03300000000000003,0.988
6711.997,1.019,0.955,4.634594594594595,-0.03400000000000003,0.989
6832.869,0.0,0.955,14.224147465437788,-0.03400000000000003,0.989
7136.403,0.0,0.955,18.6691935483871,-0.03400000000000003,0.989
7809.186,0.0,0.955,17.893565217391306,-0.03400000000000003,0.989
8502.67,1.026,0.955,15.310714285714285,-0.03400000000000003,0.989
8837.358,1.03,0.955,13.518131386861311,-0.03400000000000003,0.989
9136.972,0.0,0.955,12.248571428571429,-0.03400000000000003,0.989
9320.565,0.0,0.955,10.246107883817427,-0.03400000000000003,0.989
9783.5,1.049,0.955,7.738094707520892,-0.03400000000000003,0.989
6702.195,0.0,0.955,4.763333333333334,-0.03500000000000003,0.99
6835.439,1.019,0.955,14.42355140186916,-0.03500000000000003,0.99
7138.99,0.0,0.955,18.744777327935225,-0.03500000000000003,0.99
7811.205,1.022,0.955,17.94558139534884,-0.03500000000000003,0.99
8503.588,0.0,0.955,15.341153081510933,-0.03500000000000003,0.99
8838.389,0.0,0.955,13.537894736842103,-0.03500000000000003,0.99
9137.479,0.0,0.955,12.262474460839956,-0.03500000000000003,0.99
9320.929,1.041,0.955,10.254617940199337,-0.03500000000000003,0.99
9784.256,0.0,0.955,7.746726157278305,-0.03500000000000003,0.99
6690.752,0.0,0.955,5.492241992882562,-0.03600000000000003,0.991
6838.123,0.0,0.955,15.13058823529412,-0.03600000000000003,0.991
7141.58,1.02,0.955,18.744777327935225,-0.03600000000000003,0.991
7813.233,0.0,0.955,17.99790087463557,-0.03600000000000003,0.991
8504.499,0.0,0.955,15.371713147410357,-0.03600000000000003,0.991
8839.416,0.0,0.955,13.55771595900439,-0.03600000000000003,0.991
9137.985,0.0,0.955,12.29037542662116,-0.03600000000000003,0.991
9321.312,0.0,0.955,10.271680532445924,-0.03600000000000003,0.991
